C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_147.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_147.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_147.jpg,0,0,0,0.1829342
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_214.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_214.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_214.jpg,0,0,0,0.1816084
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_282.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_282.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_282.jpg,0,0,0,0.1802907
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_412.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_412.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_412.jpg,0,0,0,0.0003077362
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_542.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_542.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_542.jpg,0,0,0,0.0005580157
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_675.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_675.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_675.jpg,0,0,0,0.0002553824
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_805.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_805.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_805.jpg,0,0,0,3.088856E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_21_945.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_21_945.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_21_945.jpg,0,0,0,1.257346E-05
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_074.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_074.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_074.jpg,0,0,0,5.509274E-07
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_141.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_141.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_141.jpg,0,0,0,6.272074E-06
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_276.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_276.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_276.jpg,0,0,0,9.386141E-06
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_409.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_409.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_409.jpg,0,0,0,7.725199E-06
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_530.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_530.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_530.jpg,0,0,0,2.305221E-06
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_605.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_605.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_605.jpg,0,0,0,6.096361E-06
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_675.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_675.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_675.jpg,0,0,0,1.124737E-06
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_776.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_776.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_776.jpg,0,0.2273787,0,0.2098962
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_850.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_850.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_850.jpg,0,0.4393323,0,0.5509595
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_927.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_927.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_927.jpg,0,0.2167017,0,0.7548769
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_22_969.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_22_969.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_22_969.jpg,0,0.01350871,0,0.7605326
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_061.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_061.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_061.jpg,0,0,0,0.7415866
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_131.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_131.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_131.jpg,0,0,0,0.7356341
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_218.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_218.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_218.jpg,0,0.2006577,0,0.8740755
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_299.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_299.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_299.jpg,0,0.4038138,0,1.131855
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_362.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_362.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_362.jpg,0,0.6260745,0,1.745417
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_468.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_468.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_468.jpg,0,1,0,3.264351
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_594.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_594.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_594.jpg,0,1,0,4.672017
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_726.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_726.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_726.jpg,0,1,0,6.061707
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_795.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_795.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_795.jpg,0,0.7976731,0,6.796617
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_860.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_860.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_860.jpg,0,0.5963212,0,7.201528
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_23_932.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_23_932.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_23_932.jpg,0,0.8075203,0,7.912008
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_000.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_000.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_000.jpg,0,1,0,8.576225
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_069.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_069.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_069.jpg,0,0.7979728,0,9.295186
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_185.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_185.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_185.jpg,0,0.4424569,0,9.893587
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_260.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_260.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_260.jpg,0,0.224806,0,10.04959
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_329.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_329.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_329.jpg,0,0.01463261,0,10.00031
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_399.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_399.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_399.jpg,-0.15,0,0,9.935351
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_527.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_527.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_527.jpg,-0.5000001,0,0,9.721503
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_663.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_663.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_663.jpg,0,0,0,9.498088
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_733.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_733.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_733.jpg,0,0,0,9.412332
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_848.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_848.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_848.jpg,0,0,0,9.297635
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_925.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_925.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_925.jpg,-0.15,0,0,9.236027
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_24_993.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_24_993.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_24_993.jpg,-0.35,0,0,9.131437
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_061.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_061.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_061.jpg,-0.5000001,0,0,9.037829
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_199.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_199.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_199.jpg,0,0,0,8.878092
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_335.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_335.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_335.jpg,-0.25,0,0,8.737317
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_403.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_403.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_403.jpg,-0.4,0,0,8.656851
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_474.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_474.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_474.jpg,-0.6000001,0,0,8.531796
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_546.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_546.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_546.jpg,-0.7500002,0,0,8.423859
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_620.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_620.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_620.jpg,-0.9500002,0,0,8.264618
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_699.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_699.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_699.jpg,0,0,0,8.068823
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_780.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_780.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_780.jpg,-0.2,0,0,7.999026
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_864.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_864.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_864.jpg,-0.4,0,0,7.91401
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_25_935.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_25_935.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_25_935.jpg,-0.6000001,0,0,7.804504
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_014.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_014.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_014.jpg,0,0,0,7.696979
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_090.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_090.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_090.jpg,0,0,0,7.632262
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_199.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_199.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_199.jpg,-0.2,0,0,7.547959
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_266.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_266.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_266.jpg,-0.35,0,0,7.482584
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_340.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_340.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_340.jpg,-0.5500001,0,0,7.379838
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_416.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_416.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_416.jpg,0,0,0,7.285898
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_485.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_485.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_485.jpg,0,0,0,7.240227
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_605.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_605.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_605.jpg,-0.3,0,0,7.134974
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_674.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_674.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_674.jpg,-0.5000001,0,0,7.040961
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_749.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_749.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_749.jpg,0,0,0,6.957688
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_853.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_853.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_853.jpg,-0.15,0,0,6.88389
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_26_984.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_26_984.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_26_984.jpg,-0.45,0,0,6.761983
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_122.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_122.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_122.jpg,-0.8000001,0,0,6.575736
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_253.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_253.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_253.jpg,-1,0,0,6.370121
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_320.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_320.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_320.jpg,-1,0,0,6.311637
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_389.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_389.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_389.jpg,-1,0,0,6.240559
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_458.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_458.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_458.jpg,-1,0,0,6.188761
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_591.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_591.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_591.jpg,0,0,0,5.92969
C:\Users\KIIT\Desktop\Datasets\IMG\center_2020_01_04_02_20_27_721.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\left_2020_01_04_02_20_27_721.jpg,C:\Users\KIIT\Desktop\Datasets\IMG\right_2020_01_04_02_20_27_721.jpg,0,0,0,5.846589
